Temperature,Humidity,Moisture,Soil_Type,Crop_Type,Nitrogen,Potassium,Phosphorous,Fertilizer_Name
26.65,66.49,50.36,Alluvial,Maize,52.24,61.36,50.7,Compost
32.63,50.0,60.19,Silt,Rice,43.83,42.91,28.94,Compost
28.0,54.0,41.0,Clayey,Paddy,36.0,0.0,0.0,Urea
33.22,58.99,48.8,Alluvial,Lentil,63.79,37.29,60.42,Compost
34.1,57.97,42.32,Clay,Rice,72.42,45.87,35.96,Compost
27.16,55.5,60.02,Alluvial,Mustard,72.87,45.78,42.88,Compost
26.73,68.6,43.32,Loamy,Soybean,44.56,39.62,44.66,Compost
25.57,62.68,49.72,Silt,Rice,34.28,37.88,25.62,Urea
30.79,59.79,27.47,Clay,Wheat,69.5,65.94,26.04,Compost
33.81,59.01,40.57,Clay,Potato,42.56,55.49,53.33,Compost
30.23,63.23,20.47,Sandy,Lentil,31.88,14.93,18.19,NPK 20-20-20
26.57,60.3,22.13,Alluvial,Soybean,51.08,43.87,48.57,Compost
30.76,59.46,45.55,Loamy,Maize,46.66,34.61,36.85,Compost
27.62,54.68,34.87,Silt,Vegetables,47.45,29.13,47.24,Compost
35.66,56.43,37.11,Clay,Potato,69.29,41.02,34.19,Compost
33.1,59.87,28.98,Loamy,Mustard,57.29,47.79,55.49,Compost
30.31,60.28,38.93,Alluvial,Vegetables,65.01,42.03,50.38,Compost
30.64,55.96,32.89,Clay,Lentil,60.64,36.32,26.93,Compost
31.69,59.58,66.32,Alluvial,Lentil,74.7,51.43,37.53,Compost
29.23,52.63,78.29,Alluvial,Vegetables,41.69,44.56,35.65,Compost
29.65,69.48,47.84,Sandy,Soybean,31.1,13.37,13.53,NPK 20-20-20
31.62,56.34,46.76,Loamy,Lentil,41.33,43.67,45.29,Compost
32.89,54.95,39.08,Silt,Mustard,54.62,43.03,43.98,Compost
36.36,64.69,36.35,Loamy,Rice,56.3,32.32,51.64,Compost
32.21,47.98,44.58,Loamy,Wheat,48.87,35.92,42.21,Compost
34.94,58.82,36.14,Loamy,Rice,53.22,24.89,26.98,Compost
34.77,58.11,27.53,Alluvial,Chickpea,98.61,49.51,53.73,Compost
31.42,43.38,43.97,Sandy,Rice,1.67,20.83,7.88,DAP
31.21,65.51,30.53,Sandy,Lentil,23.41,17.23,13.36,NPK 20-20-20
32.11,54.55,53.55,Silt,Vegetables,41.28,21.91,19.04,Compost
32.72,56.07,37.52,Sandy,Lentil,19.11,13.89,28.54,MOP
31.59,61.94,42.83,Silt,Lentil,65.39,34.03,45.34,Compost
30.16,62.64,53.97,Silt,Rice,66.82,46.45,37.64,Compost
33.29,55.67,49.21,Sandy,Wheat,13.92,3.56,21.86,MOP
25.48,61.55,50.62,Clay,Vegetables,59.55,52.59,57.82,Compost
37.71,64.43,63.18,Alluvial,Wheat,72.47,33.4,58.75,Compost
27.74,67.6,43.64,Loamy,Lentil,52.73,25.19,35.2,Compost
35.65,66.67,43.53,Silt,Potato,65.1,42.95,48.15,Compost
32.05,60.74,66.43,Alluvial,Lentil,93.01,49.18,53.99,Compost
28.66,65.26,29.24,Alluvial,Potato,75.37,50.51,44.91,Compost
29.08,61.77,74.02,Silt,Vegetables,36.11,36.69,51.69,Urea
27.94,58.28,51.23,Silt,Rice,42.19,53.35,30.88,Compost
33.23,57.29,49.44,Silt,Rice,16.36,34.83,35.26,Urea
32.54,58.26,37.71,Clay,Soybean,72.54,50.57,42.67,Compost
33.45,74.72,49.75,Clay,Soybean,54.31,40.74,43.9,Compost
29.15,60.4,41.06,Alluvial,Rice,51.72,47.41,68.11,Compost
29.44,48.5,45.78,Clay,Maize,65.63,34.92,35.52,Compost
31.07,61.03,52.6,Sandy,Wheat,28.25,11.74,27.83,MOP
29.16,58.77,47.55,Clay,Mustard,50.23,48.06,33.64,Compost
33.17,56.97,40.0,Sandy,Vegetables,20.52,7.02,15.44,NPK 20-20-20
33.65,69.24,52.07,Silt,Potato,64.33,40.28,38.73,Compost
33.04,66.16,57.4,Loamy,Wheat,61.17,35.69,44.3,Compost
29.47,56.81,47.44,Clay,Mustard,51.77,50.77,28.99,Compost
26.48,62.95,61.76,Loamy,Mustard,54.43,36.03,43.37,Compost
21.5,53.6,36.01,Sandy,Maize,19.71,16.12,13.55,NPK 20-20-20
29.89,64.58,46.27,Clay,Soybean,45.71,43.5,48.96,Compost
25.62,54.59,39.81,Silt,Mustard,46.65,30.88,42.16,Compost
33.16,55.6,48.25,Clay,Mustard,80.26,36.38,38.15,Compost
31.37,53.8,39.05,Sandy,Wheat,25.09,9.82,3.12,NPK 20-20-20
31.04,65.93,34.51,Loamy,Lentil,75.25,74.61,42.38,Compost
30.67,60.32,44.04,Clay,Potato,58.46,39.26,39.5,Compost
25.88,59.8,64.41,Alluvial,Maize,60.0,57.83,67.23,Compost
26.56,48.28,19.1,Silt,Maize,42.2,23.92,45.08,Compost
43.17,60.0,23.99,Loamy,Maize,61.17,40.91,51.07,Compost
30.21,66.82,45.17,Clay,Wheat,41.71,57.25,30.93,Compost
35.39,65.13,53.11,Alluvial,Lentil,68.12,57.25,51.47,Compost
34.67,59.76,43.69,Silt,Wheat,31.84,31.25,55.97,Urea
31.93,54.44,43.59,Loamy,Mustard,73.43,30.0,37.67,Compost
34.13,56.21,56.12,Clay,Soybean,56.77,60.23,40.48,Compost
34.97,68.17,48.69,Clay,Maize,46.93,45.96,42.38,Compost
28.5,65.5,55.89,Loamy,Rice,40.99,47.02,25.73,Compost
23.97,65.7,31.05,Clay,Soybean,53.51,41.69,57.91,Compost
27.86,58.0,58.99,Alluvial,Chickpea,70.2,37.13,63.12,Compost
30.55,53.92,44.79,Alluvial,Wheat,73.43,24.13,61.33,Compost
26.06,67.84,56.19,Sandy,Chickpea,39.44,12.05,14.61,NPK 20-20-20
31.53,58.07,55.15,Clay,Wheat,63.79,34.19,47.55,Compost
28.41,47.47,38.4,Clay,Potato,53.65,49.97,53.78,Compost
30.86,62.06,53.55,Loamy,Vegetables,43.46,24.37,45.6,Compost
26.27,64.56,41.81,Clay,Vegetables,61.58,55.03,63.67,Compost
34.92,55.64,44.9,Clay,Chickpea,68.34,34.09,65.2,Compost
32.16,59.66,49.16,Sandy,Lentil,27.12,6.96,6.95,NPK 20-20-20
30.15,59.69,38.76,Clay,Vegetables,35.71,41.27,41.38,Urea
26.43,55.12,59.51,Loamy,Potato,65.88,53.05,47.94,Compost
30.22,61.87,43.35,Alluvial,Potato,63.42,52.17,58.44,Compost
27.96,58.97,33.01,Silt,Wheat,29.32,44.31,31.35,Urea
38.26,55.17,53.18,Sandy,Maize,18.46,4.52,20.49,MOP
28.7,66.15,53.88,Loamy,Potato,52.77,35.12,45.9,Compost
26.81,62.29,36.21,Loamy,Vegetables,49.52,33.82,48.29,Compost
37.44,65.25,48.99,Sandy,Mustard,24.05,11.78,9.87,NPK 20-20-20
34.64,64.97,52.24,Silt,Wheat,53.85,31.08,19.41,Compost
24.3,54.37,65.77,Alluvial,Soybean,70.04,42.04,61.17,Compost
30.26,57.52,41.98,Clay,Lentil,52.54,49.33,41.51,Compost
21.97,62.24,23.57,Alluvial,Chickpea,71.24,66.41,59.27,Compost
35.11,61.54,48.28,Alluvial,Vegetables,73.11,45.04,50.41,Compost
29.62,56.69,34.29,Clay,Vegetables,57.29,33.7,39.11,Compost
32.67,60.13,11.21,Loamy,Rice,60.27,40.12,42.64,Compost
27.48,58.14,41.66,Silt,Lentil,45.66,34.45,35.69,Compost
30.16,67.02,46.57,Sandy,Wheat,3.66,12.81,6.89,NPK 20-20-20
35.52,61.46,41.28,Alluvial,Vegetables,50.72,46.55,63.34,Compost
30.38,65.92,45.7,Silt,Lentil,53.09,30.59,39.83,Compost
33.29,55.32,41.94,Sandy,Vegetables,24.26,21.92,17.12,DAP
30.07,60.1,33.49,Silt,Vegetables,60.58,58.29,34.15,Compost
32.31,70.99,44.47,Silt,Potato,36.9,40.71,20.61,Urea
31.72,52.28,45.07,Silt,Potato,40.07,40.21,43.25,Compost
27.78,59.18,53.69,Silt,Lentil,62.36,51.19,35.02,Compost
28.34,66.91,9.89,Silt,Vegetables,26.99,32.6,50.47,Urea
31.44,61.18,52.92,Sandy,Mustard,28.28,9.94,19.96,NPK 20-20-20
31.89,55.43,45.8,Loamy,Rice,36.56,29.97,48.88,Urea
25.83,66.1,58.08,Alluvial,Soybean,65.47,48.44,58.57,Compost
31.42,49.02,47.85,Loamy,Chickpea,64.33,73.84,41.79,Compost
29.04,65.3,54.27,Clay,Rice,75.14,43.5,40.72,Compost
28.32,60.07,41.44,Silt,Lentil,48.67,43.19,41.61,Compost
30.48,60.98,46.72,Sandy,Maize,32.09,13.63,13.36,NPK 20-20-20
33.55,66.14,33.12,Clay,Vegetables,71.39,41.7,44.72,Compost
34.9,59.71,31.84,Clay,Mustard,62.6,33.51,56.65,Compost
32.0,61.3,39.81,Clay,Rice,59.67,44.7,62.28,Compost
32.05,50.42,39.99,Loamy,Lentil,74.66,50.38,32.33,Compost
32.36,56.77,50.76,Clay,Chickpea,54.35,58.5,55.69,Compost
33.06,60.22,40.92,Sandy,Maize,17.72,13.92,19.35,NPK 20-20-20
38.74,51.85,43.92,Loamy,Potato,56.39,41.61,29.2,Compost
21.02,55.26,28.97,Clay,Chickpea,56.53,47.71,45.64,Compost
35.64,47.2,53.79,Loamy,Mustard,33.05,35.53,41.9,Urea
26.27,57.4,57.48,Silt,Chickpea,75.33,26.84,46.66,Compost
29.2,57.79,34.1,Sandy,Chickpea,23.16,13.96,28.75,MOP
26.2,57.41,25.59,Loamy,Rice,33.29,37.23,51.97,Urea
35.32,57.4,55.62,Silt,Rice,32.74,37.12,28.11,Urea
30.01,75.0,51.26,Clay,Chickpea,53.28,47.11,34.6,Compost
30.29,66.33,44.07,Sandy,Wheat,36.89,6.77,12.28,NPK 20-20-20
32.15,56.07,22.62,Sandy,Vegetables,18.56,1.04,3.98,NPK 20-20-20
26.37,61.04,30.83,Clay,Potato,63.57,51.76,50.6,Compost
28.54,54.79,48.69,Silt,Chickpea,43.91,32.86,52.42,Compost
29.54,62.2,70.01,Loamy,Chickpea,61.22,31.86,36.89,Compost
30.53,57.46,33.19,Alluvial,Lentil,75.4,61.53,59.78,Compost
28.03,58.21,46.24,Clay,Vegetables,65.21,49.53,48.61,Compost
33.39,65.04,51.88,Sandy,Chickpea,16.96,6.58,9.81,NPK 20-20-20
26.93,61.71,44.03,Silt,Lentil,29.04,38.52,25.14,Urea
31.18,56.31,37.89,Clay,Lentil,57.65,32.09,45.34,Compost
35.37,61.01,61.28,Clay,Chickpea,54.04,42.26,57.54,Compost
25.27,67.93,37.14,Sandy,Soybean,24.84,10.75,12.26,NPK 20-20-20
34.68,46.31,66.0,Silt,Lentil,46.5,43.64,40.16,Compost
28.14,60.0,40.09,Clay,Soybean,54.03,40.33,38.78,Compost
27.87,49.3,60.29,Loamy,Chickpea,65.89,34.17,34.75,Compost
30.92,60.41,47.79,Silt,Rice,61.49,44.01,50.28,Compost
24.92,46.77,44.81,Loamy,Wheat,45.75,37.56,28.39,Compost
39.14,57.35,40.77,Loamy,Rice,36.6,49.87,48.26,Urea
31.67,59.11,63.54,Loamy,Wheat,84.42,28.35,49.1,Compost
34.88,59.93,47.68,Alluvial,Soybean,74.05,65.02,48.7,Compost
22.27,69.02,38.82,Alluvial,Maize,55.98,62.27,26.21,Compost
38.13,65.98,36.23,Clay,Soybean,63.96,63.61,40.82,Compost
26.19,56.24,43.69,Alluvial,Soybean,60.78,29.33,42.26,Compost
29.42,61.77,47.62,Sandy,Soybean,17.73,10.05,10.39,NPK 20-20-20
33.55,62.51,32.01,Loamy,Vegetables,42.3,43.36,39.49,Compost
29.01,66.97,37.37,Sandy,Vegetables,24.0,14.12,21.59,MOP
29.29,57.8,36.3,Loamy,Lentil,59.91,32.72,18.58,Compost
33.43,57.02,40.36,Silt,Soybean,46.41,36.71,42.14,Compost
24.46,62.18,27.22,Silt,Soybean,57.14,12.9,39.85,MOP
34.66,51.84,66.41,Sandy,Chickpea,12.56,7.14,7.24,NPK 20-20-20
28.31,63.4,57.86,Clay,Soybean,62.2,57.36,51.53,Compost
26.74,67.77,42.21,Alluvial,Wheat,75.39,46.49,53.81,Compost
28.05,54.57,22.05,Clay,Potato,57.39,58.5,29.19,Compost
32.39,64.62,50.97,Sandy,Vegetables,16.75,9.59,6.09,NPK 20-20-20
26.07,65.84,20.83,Clay,Maize,44.15,49.92,56.21,Compost
35.61,62.0,34.39,Loamy,Lentil,65.75,35.12,45.26,Compost
35.08,60.26,43.92,Loamy,Chickpea,57.74,35.56,47.69,Compost
30.39,56.35,44.58,Loamy,Maize,58.76,31.78,33.59,Compost
31.04,57.4,39.99,Loamy,Vegetables,47.21,24.03,31.75,Compost
33.71,53.9,47.09,Clay,Wheat,34.77,36.19,41.63,Urea
27.3,59.45,47.58,Alluvial,Rice,59.93,64.27,47.95,Compost
26.95,60.16,38.53,Silt,Potato,39.31,36.4,29.51,Urea
29.36,63.2,23.97,Clay,Wheat,64.94,38.76,44.36,Compost
26.29,55.69,64.32,Alluvial,Chickpea,77.96,37.77,57.05,Compost
31.1,70.6,63.86,Alluvial,Wheat,82.6,53.31,53.2,Compost
33.28,43.44,40.93,Alluvial,Rice,66.03,47.45,36.05,Compost
28.46,56.13,39.22,Loamy,Soybean,49.31,38.54,31.74,Compost
28.97,52.85,34.01,Sandy,Rice,7.45,13.04,19.05,NPK 20-20-20
28.19,51.07,37.6,Silt,Lentil,41.7,44.89,29.39,Compost
32.85,65.63,39.1,Silt,Mustard,42.33,35.47,42.63,Compost
33.67,57.65,35.57,Sandy,Soybean,12.2,19.64,6.74,NPK 20-20-20
31.76,56.94,31.96,Loamy,Potato,37.99,39.45,47.32,Urea
32.14,65.27,51.36,Silt,Potato,62.51,48.43,39.93,Compost
30.02,59.62,51.55,Silt,Maize,37.54,45.62,40.69,Urea
33.21,53.67,49.2,Silt,Soybean,39.72,28.08,36.73,Urea
27.37,51.43,33.37,Clay,Mustard,78.12,46.42,55.38,Compost
27.58,71.49,48.76,Loamy,Wheat,73.77,52.21,33.29,Compost
28.14,63.2,30.55,Sandy,Lentil,20.99,16.12,26.84,MOP
31.05,59.7,34.58,Silt,Soybean,50.43,41.83,64.99,Compost
28.43,60.04,40.07,Alluvial,Rice,54.42,51.75,46.94,Compost
32.41,54.68,38.79,Loamy,Soybean,49.91,50.63,38.48,Compost
32.27,62.15,47.88,Loamy,Chickpea,62.69,47.78,18.81,Compost
29.65,67.67,39.03,Loamy,Wheat,46.91,28.8,38.16,Compost
27.51,57.7,52.61,Alluvial,Lentil,84.37,55.41,37.59,Compost
28.92,58.7,38.36,Clay,Potato,44.84,57.32,70.53,Compost
22.82,58.61,36.1,Sandy,Rice,6.37,9.54,16.14,NPK 20-20-20
32.64,57.27,45.8,Alluvial,Soybean,56.98,42.7,57.0,Compost
31.89,51.8,36.75,Sandy,Rice,18.65,20.97,1.78,DAP
20.18,66.67,46.69,Sandy,Vegetables,27.04,19.52,22.6,MOP
28.62,48.88,33.77,Silt,Wheat,61.18,45.91,43.97,Compost
33.14,59.32,45.08,Loamy,Vegetables,65.69,29.46,50.14,Compost
25.93,58.05,40.88,Loamy,Wheat,58.04,33.7,48.79,Compost
35.09,68.02,38.64,Sandy,Vegetables,14.65,20.23,13.85,DAP
27.93,62.74,50.42,Silt,Rice,30.06,60.1,46.09,Urea
37.75,52.46,13.41,Loamy,Lentil,46.72,37.8,50.75,Compost
36.56,56.33,42.32,Alluvial,Soybean,81.35,34.98,44.56,Compost
33.67,64.46,52.64,Silt,Potato,57.72,31.82,42.0,Compost
33.28,60.89,35.8,Loamy,Soybean,57.4,39.13,18.13,Compost
26.83,59.32,54.26,Alluvial,Wheat,31.35,51.6,48.36,Urea
31.94,54.09,49.54,Sandy,Rice,31.2,11.86,6.06,NPK 20-20-20
33.43,60.21,29.75,Loamy,Wheat,48.16,28.2,42.01,Compost
32.11,66.64,38.28,Silt,Vegetables,44.92,39.7,27.85,Compost
34.04,64.79,50.76,Clay,Rice,73.48,49.73,51.04,Compost
32.95,51.57,46.64,Silt,Potato,44.65,29.36,40.44,Compost
29.21,55.33,33.97,Clay,Potato,53.39,53.39,40.09,Compost
33.48,52.3,35.3,Alluvial,Wheat,53.85,41.87,31.16,Compost
27.88,56.65,46.11,Loamy,Rice,47.29,42.66,38.33,Compost
30.12,52.3,41.94,Clay,Potato,59.36,43.52,35.27,Compost
30.58,49.81,34.73,Clay,Mustard,65.42,51.76,39.26,Compost
31.74,54.89,27.22,Silt,Soybean,56.31,45.42,34.92,Compost
27.89,62.94,54.85,Alluvial,Potato,81.79,62.61,38.37,Compost
36.88,67.71,47.43,Loamy,Potato,43.06,31.86,52.44,Compost
31.07,54.38,35.05,Sandy,Soybean,32.66,13.98,20.36,MOP
25.62,57.49,60.41,Silt,Lentil,64.41,39.09,31.44,Compost
27.7,59.72,50.64,Clay,Mustard,64.74,38.85,47.58,Compost
32.96,60.14,28.4,Clay,Mustard,60.49,42.38,53.42,Compost
33.39,65.69,59.94,Clay,Vegetables,62.62,35.59,61.39,Compost
29.29,60.57,71.24,Clay,Potato,45.83,41.21,58.8,Compost
35.63,48.74,39.48,Alluvial,Chickpea,65.55,46.97,59.72,Compost
30.72,56.33,36.57,Silt,Rice,31.9,33.1,31.94,Urea
28.72,54.49,52.06,Clay,Lentil,56.51,59.09,35.46,Compost
24.63,60.08,55.28,Silt,Soybean,53.23,47.46,45.03,Compost
32.65,67.51,44.59,Alluvial,Maize,59.73,49.38,49.63,Compost
33.24,63.45,42.27,Alluvial,Mustard,69.64,52.81,27.79,Compost
25.4,55.5,50.09,Clay,Vegetables,44.85,34.27,56.14,Compost
30.18,68.67,38.09,Clay,Rice,54.73,57.25,34.39,Compost
32.61,63.67,56.81,Clay,Chickpea,63.98,52.81,61.58,Compost
33.22,54.66,19.77,Sandy,Mustard,23.44,4.78,15.83,NPK 20-20-20
24.42,48.91,40.1,Silt,Maize,52.65,45.9,25.02,Compost
29.91,54.55,56.23,Clay,Maize,67.56,35.89,33.04,Compost
29.89,61.24,27.48,Alluvial,Vegetables,67.76,53.19,34.57,Compost
30.72,57.04,47.71,Loamy,Chickpea,30.98,43.99,47.27,Urea
29.75,62.81,52.34,Loamy,Mustard,42.36,57.28,43.6,Compost
25.53,65.93,45.29,Silt,Chickpea,56.06,24.65,36.41,Compost
24.41,65.19,52.64,Sandy,Vegetables,13.6,7.8,6.6,NPK 20-20-20
36.78,57.11,48.5,Alluvial,Potato,48.55,53.69,68.45,Compost
31.39,62.03,28.52,Sandy,Lentil,23.49,16.19,9.79,NPK 20-20-20
30.71,57.81,35.78,Sandy,Soybean,22.39,11.54,21.02,MOP
38.35,58.12,43.87,Loamy,Chickpea,54.12,33.08,31.76,Compost
26.12,52.69,34.51,Sandy,Wheat,16.77,11.96,10.46,NPK 20-20-20
36.09,63.34,33.71,Silt,Maize,50.42,35.44,42.79,Compost
27.15,59.99,62.43,Clay,Maize,66.48,49.3,40.14,Compost
32.49,59.63,48.94,Clay,Soybean,54.4,41.39,51.67,Compost
28.67,59.51,48.98,Alluvial,Chickpea,63.93,49.99,61.02,Compost
31.48,49.26,28.94,Loamy,Wheat,72.66,43.14,43.85,Compost
27.71,59.83,24.06,Alluvial,Potato,53.94,39.56,43.61,Compost
35.35,64.11,54.56,Clay,Vegetables,71.82,48.88,49.59,Compost
30.8,61.58,26.54,Silt,Chickpea,63.51,38.43,36.24,Compost
35.17,58.26,37.63,Silt,Soybean,45.41,38.07,28.51,Compost
27.18,50.09,52.28,Alluvial,Potato,66.31,34.69,43.32,Compost
31.65,59.99,34.42,Alluvial,Lentil,85.03,41.68,48.03,Compost
32.08,60.15,64.31,Alluvial,Chickpea,79.66,34.56,55.96,Compost
28.35,53.72,19.48,Sandy,Potato,17.8,6.47,20.44,MOP
28.8,57.72,69.6,Sandy,Vegetables,21.43,12.67,13.89,NPK 20-20-20
36.49,65.1,41.74,Alluvial,Lentil,79.95,31.35,34.59,Compost
24.11,60.36,38.01,Sandy,Maize,14.2,13.33,15.24,NPK 20-20-20
26.77,65.26,46.57,Alluvial,Soybean,65.83,66.8,36.27,Compost
29.78,53.97,69.81,Silt,Lentil,50.65,25.85,31.1,Compost
29.52,53.95,9.02,Sandy,Wheat,32.04,15.39,18.75,NPK 20-20-20
25.88,59.48,41.13,Loamy,Potato,58.8,47.33,52.04,Compost
31.77,60.8,31.37,Sandy,Rice,16.35,15.07,10.45,NPK 20-20-20
34.21,62.06,45.7,Clay,Wheat,62.34,45.69,52.36,Compost
26.33,56.9,25.82,Sandy,Soybean,31.49,14.81,11.57,NPK 20-20-20
21.57,61.48,30.46,Loamy,Vegetables,34.98,48.53,42.51,Urea
37.23,65.0,57.15,Silt,Soybean,49.76,58.0,40.02,Compost
27.39,60.78,46.67,Silt,Rice,44.38,19.2,44.16,MOP
34.84,60.32,48.0,Clay,Potato,58.25,70.33,38.95,Compost
33.7,60.28,36.13,Clay,Lentil,63.65,50.83,62.24,Compost
39.31,58.51,38.95,Loamy,Soybean,69.16,52.93,25.41,Compost
34.18,53.86,42.36,Clay,Maize,67.91,44.34,38.02,Compost
36.78,58.93,52.76,Sandy,Mustard,23.08,10.89,8.86,NPK 20-20-20
27.47,64.14,38.18,Loamy,Rice,49.76,53.09,48.55,Compost
25.89,71.22,35.92,Alluvial,Lentil,64.5,75.73,48.59,Compost
28.94,48.79,45.64,Alluvial,Chickpea,73.72,51.53,46.29,Compost
32.07,61.77,17.85,Alluvial,Chickpea,44.4,48.47,54.22,Compost
29.97,59.01,41.45,Silt,Chickpea,30.05,37.54,43.95,Urea
28.84,64.76,46.5,Clay,Lentil,38.16,43.99,56.45,Urea
28.31,58.85,65.96,Silt,Maize,44.64,33.5,44.12,Compost
25.6,63.67,38.68,Sandy,Lentil,13.66,18.22,22.03,MOP
26.38,59.3,39.95,Silt,Rice,31.23,35.01,45.1,Urea
33.84,62.45,51.74,Loamy,Wheat,53.11,49.35,46.0,Compost
37.11,62.42,50.07,Silt,Mustard,35.38,38.6,27.95,Urea
39.33,52.03,43.22,Clay,Wheat,70.63,41.62,46.7,Compost
32.28,59.48,45.18,Loamy,Vegetables,38.8,38.66,30.32,Urea
25.99,50.22,21.5,Silt,Mustard,50.66,46.64,29.87,Compost
29.1,55.75,48.33,Alluvial,Rice,72.28,33.93,62.21,Compost
27.16,65.9,53.52,Alluvial,Vegetables,67.09,43.79,48.47,Compost
28.83,55.63,44.83,Clay,Chickpea,55.5,52.76,55.4,Compost
36.86,66.5,39.68,Alluvial,Soybean,74.54,49.51,47.48,Compost
31.55,60.5,34.2,Loamy,Mustard,74.84,42.35,48.9,Compost
26.17,58.11,44.19,Loamy,Rice,70.53,32.26,34.66,Compost
31.82,58.8,45.38,Silt,Vegetables,57.42,52.58,47.94,Compost
33.17,48.85,40.09,Sandy,Wheat,6.7,13.23,18.22,NPK 20-20-20
30.3,56.62,37.23,Silt,Wheat,47.95,63.26,38.39,Compost
30.88,61.33,28.39,Loamy,Soybean,63.35,22.67,31.17,Compost
32.58,59.97,54.44,Alluvial,Chickpea,78.95,59.23,59.94,Compost
28.33,61.8,28.8,Silt,Rice,86.8,33.97,33.07,Compost
35.33,57.73,37.37,Clay,Wheat,57.12,67.25,29.98,Compost
31.58,58.71,30.12,Sandy,Chickpea,21.05,10.97,20.1,MOP
24.49,55.41,36.24,Silt,Vegetables,39.44,41.5,33.08,Urea
26.23,59.82,32.91,Silt,Potato,55.88,57.07,27.1,Compost
33.02,62.61,26.13,Clay,Soybean,59.73,39.89,67.44,Compost
31.19,56.64,60.67,Clay,Soybean,62.7,21.46,47.97,Compost
37.15,58.91,22.44,Loamy,Lentil,51.15,32.73,26.69,Compost
26.08,58.2,48.03,Sandy,Mustard,24.91,7.74,28.14,MOP
27.92,55.33,46.66,Loamy,Rice,48.41,32.32,30.69,Compost
34.06,55.41,45.08,Silt,Vegetables,55.77,23.47,43.09,Compost
34.42,68.56,55.34,Sandy,Soybean,21.89,9.59,11.23,NPK 20-20-20
29.93,55.63,54.87,Clay,Rice,65.34,42.9,35.1,Compost
26.0,52.0,44.0,Sandy,Maize,23.0,0.0,20.0,Urea
26.35,57.08,48.88,Sandy,Potato,16.24,9.23,5.99,NPK 20-20-20
27.18,55.68,24.12,Sandy,Soybean,29.71,18.54,11.51,NPK 20-20-20
30.97,60.51,48.2,Alluvial,Rice,51.13,49.11,46.41,Compost
29.29,60.9,36.9,Sandy,Maize,8.36,12.86,25.78,MOP
30.58,55.63,48.03,Loamy,Soybean,54.71,35.3,44.49,Compost
26.57,64.73,52.86,Silt,Maize,36.01,36.93,41.69,Urea
29.27,48.99,42.14,Loamy,Chickpea,59.5,29.15,35.32,Compost
26.35,60.24,19.72,Loamy,Maize,60.21,35.21,30.45,Compost
30.49,63.44,63.39,Loamy,Chickpea,81.43,59.2,45.24,Compost
30.07,54.42,47.78,Silt,Chickpea,54.44,32.28,20.68,Compost
33.07,60.09,30.47,Alluvial,Chickpea,48.72,44.38,61.36,Compost
34.8,48.93,37.75,Silt,Chickpea,70.52,36.6,27.42,Compost
30.86,52.96,67.72,Silt,Maize,51.36,36.83,42.5,Compost
29.61,62.49,25.02,Alluvial,Soybean,63.66,47.4,49.17,Compost
29.26,54.35,42.63,Loamy,Mustard,60.27,59.84,34.63,Compost
32.28,66.27,35.35,Alluvial,Rice,63.62,45.56,48.21,Compost
30.82,58.22,46.86,Clay,Soybean,60.9,38.39,45.69,Compost
28.83,61.75,21.94,Clay,Chickpea,51.95,50.69,41.72,Compost
30.86,58.42,41.43,Silt,Mustard,57.77,42.41,27.11,Compost
33.69,58.63,34.11,Sandy,Wheat,18.79,10.2,20.72,MOP
35.43,60.3,53.82,Silt,Mustard,73.04,48.89,36.95,Compost
27.09,51.67,51.2,Loamy,Mustard,62.39,53.02,41.18,Compost
25.11,64.04,41.7,Clay,Vegetables,54.44,38.36,56.84,Compost
29.04,60.07,31.15,Loamy,Lentil,46.0,52.02,36.51,Compost
34.45,65.48,64.08,Clay,Mustard,64.79,44.1,55.2,Compost
29.82,51.98,53.14,Clay,Lentil,47.33,46.07,38.68,Compost
30.76,49.31,42.35,Alluvial,Mustard,59.14,35.47,53.98,Compost
29.32,69.71,47.72,Silt,Vegetables,46.4,39.0,21.03,Compost
33.26,65.37,27.37,Clay,Rice,54.32,58.74,54.94,Compost
32.95,63.89,59.61,Sandy,Potato,12.84,5.92,10.95,NPK 20-20-20
28.73,57.18,41.86,Clay,Potato,59.38,40.69,52.32,Compost
25.0,54.74,53.45,Sandy,Wheat,14.08,13.16,8.72,NPK 20-20-20
29.85,55.76,31.22,Sandy,Mustard,18.56,23.24,9.67,DAP
24.12,71.28,48.28,Alluvial,Maize,60.31,62.11,56.16,Compost
23.96,63.62,49.54,Clay,Chickpea,61.11,47.0,49.97,Compost
32.11,58.92,42.2,Clay,Vegetables,64.93,39.2,52.31,Compost
27.53,48.44,52.08,Silt,Maize,58.38,34.12,43.96,Compost
29.83,65.33,39.78,Clay,Potato,69.46,58.76,47.89,Compost
35.6,58.68,43.01,Alluvial,Wheat,56.13,48.96,53.26,Compost
25.91,59.31,63.86,Alluvial,Lentil,66.8,34.79,40.46,Compost
36.0,57.65,51.5,Clay,Maize,61.97,35.46,32.05,Compost
34.22,49.16,50.54,Sandy,Mustard,12.15,15.7,21.01,MOP
32.43,60.34,35.31,Sandy,Rice,12.91,20.3,12.78,DAP
26.89,57.93,47.14,Alluvial,Mustard,58.15,47.69,51.88,Compost
29.85,56.19,32.09,Silt,Lentil,41.7,19.63,25.74,MOP
34.4,59.76,49.64,Loamy,Vegetables,58.74,40.13,37.13,Compost
